#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 10 03 21 00  34 10.8 12.4 99.00 99.00 99.00 999 1015.9  15.7  21.5  15.2 99.0 99.00
2010 10 03 22 00  30 11.0 12.8 99.00 99.00 99.00 999 1016.4  15.6  21.1  14.7 99.0 99.00
2010 10 03 23 00  27  7.9  9.0 99.00 99.00 99.00 999 1017.1  15.1  21.0  14.5 99.0 99.00
2010 10 04 00 00  21  9.4 11.1 99.00 99.00 99.00 999 1017.9  14.4  21.4  14.3 99.0 99.00
2010 10 04 01 00  14 11.1 12.7 99.00 99.00 99.00 999 1017.9  14.0  21.3  13.9 99.0 99.00
2010 10 04 02 00  21 11.8 14.1 99.00 99.00 99.00 999 1018.0  14.4  21.2  14.4 99.0 99.00
2010 10 04 03 00  15 13.8 16.2 99.00 99.00 99.00 999 1017.9  13.7  21.1  13.7 99.0 99.00
2010 10 04 04 00  21 14.4 16.0 99.00 99.00 99.00 999 1017.7  13.7  21.1  13.7 99.0 99.00
2010 10 04 05 00  24 14.1 16.0 99.00 99.00 99.00 999 1017.4  13.8  20.8  13.8 99.0 99.00
2010 10 04 06 00  30 14.3 17.0 99.00 99.00 99.00 999 1017.3  13.6  20.6  13.6 99.0 99.00
2010 10 04 07 00  19 13.9 15.2 99.00 99.00 99.00 999 1017.8  13.2  20.6  13.2 99.0 99.00
2010 10 04 08 00  24 12.9 14.1 99.00 99.00 99.00 999 1017.8  12.2  20.6  12.2 99.0 99.00
2010 10 04 09 00  15 14.1 15.8 99.00 99.00 99.00 999 1017.6  12.3  20.0  12.3 99.0 99.00
2010 10 04 10 00   0 12.6 14.3 99.00 99.00 99.00 999 1017.8  12.0  20.5  12.0 99.0 99.00
2010 10 04 11 00 359 11.8 13.1 99.00 99.00 99.00 999 1018.2  11.9  20.6  11.9 99.0 99.00
2010 10 04 12 00 353 11.0 12.3 99.00 99.00 99.00 999 1018.7  11.3  20.5  11.3 99.0 99.00
2010 10 04 13 00 347  9.2 10.2 99.00 99.00 99.00 999 1019.2  11.2  20.3  11.2 99.0 99.00
2010 10 04 14 00 334  9.7 11.6 99.00 99.00 99.00 999 1019.5  11.0  19.6  11.0 99.0 99.00
2010 10 04 15 00 330 10.0 12.1 99.00 99.00 99.00 999 1019.6  11.1  19.9  11.1 99.0 99.00
2010 10 04 16 00 334 11.5 12.9 99.00 99.00 99.00 999 1019.3  11.1  19.8  11.1 99.0 99.00
2010 10 04 17 00 336  8.8 10.8 99.00 99.00 99.00 999 1019.7  11.1  19.7  11.1 99.0 99.00
2010 10 04 18 00 352  8.1  9.5 99.00 99.00 99.00 999 1019.1  11.6  19.6  11.6 99.0 99.00
2010 10 04 19 00 356  9.8 11.4 99.00 99.00 99.00 999 1018.4  11.6  19.6  11.6 99.0 99.00
2010 10 04 20 00 339  8.1  9.6 99.00 99.00 99.00 999 1018.6  12.0  19.8  12.0 99.0 99.00
2010 10 04 21 00 323  7.2  9.1 99.00 99.00 99.00 999 1018.9  12.2  19.9  12.2 99.0 99.00
2010 10 04 22 00 313  7.4  8.3 99.00 99.00 99.00 999 1019.3  12.1  20.1  12.1 99.0 99.00
2010 10 04 23 00 318  7.3  8.1 99.00 99.00 99.00 999 1019.5  11.9  19.9  11.9 99.0 99.00
2010 10 05 00 00 315  7.3  8.5 99.00 99.00 99.00 999 1019.8  11.6  19.6  11.6 99.0 99.00
2010 10 05 01 00 315  6.8  7.9 99.00 99.00 99.00 999 1019.7  11.8  19.8  11.7 99.0 99.00
2010 10 05 02 00 314  7.0  8.2 99.00 99.00 99.00 999 1019.6  11.6  19.8  11.6 99.0 99.00
2010 10 05 03 00 309  6.1  7.2 99.00 99.00 99.00 999 1019.4  11.5  19.7  11.4 99.0 99.00
2010 10 05 04 00 311  6.4  7.4 99.00 99.00 99.00 999 1019.0  11.2  19.6  11.1 99.0 99.00
2010 10 05 05 00 300  7.6  8.4 99.00 99.00 99.00 999 1018.7  11.0  19.3  11.0 99.0 99.00
2010 10 05 06 00 303  8.4 10.0 99.00 99.00 99.00 999 1018.6  10.9  19.5  10.8 99.0 99.00
2010 10 05 07 00 303  8.8 10.0 99.00 99.00 99.00 999 1018.3  10.7  19.4  10.6 99.0 99.00
2010 10 05 08 00 307  8.9 10.5 99.00 99.00 99.00 999 1018.0  10.8  19.4  10.7 99.0 99.00
2010 10 05 09 00 285  7.5  8.6 99.00 99.00 99.00 999 1018.4  10.8  19.4  10.7 99.0 99.00
2010 10 05 10 00 297  7.4  8.2 99.00 99.00 99.00 999 1018.6  10.8  18.8  10.8 99.0 99.00
2010 10 05 11 00 308  6.9  8.4 99.00 99.00 99.00 999 1018.6  10.9  18.7  10.9 99.0 99.00
2010 10 05 12 00 311  6.7  7.7 99.00 99.00 99.00 999 1019.1  10.9  19.1  10.8 99.0 99.00
2010 10 05 13 00 296  5.7  7.1 99.00 99.00 99.00 999 1019.4  11.1  19.3  11.1 99.0 99.00
2010 10 05 14 00 306  6.1  7.5 99.00 99.00 99.00 999 1019.6  11.7  19.4  11.5 99.0 99.00
2010 10 05 15 00 299  7.1  7.7 99.00 99.00 99.00 999 1019.5  12.3  19.3  11.6 99.0 99.00
2010 10 05 16 00 289  7.2  8.1 99.00 99.00 99.00 999 1019.0  13.1  19.4  11.7 99.0 99.00
2010 10 05 17 00 273  9.1  9.8 99.00 99.00 99.00 999 1018.8  13.3  19.4  11.5 99.0 99.00
2010 10 05 18 00 281  7.2  8.6 99.00 99.00 99.00 999 1018.2  14.0  19.3  11.4 99.0 99.00
2010 10 05 19 00 286  6.2  8.1 99.00 99.00 99.00 999 1017.7  14.6  19.1  11.7 99.0 99.00
2010 10 05 20 00 297  3.7  4.4 99.00 99.00 99.00 999 1017.8  14.8  19.0  11.6 99.0 99.00
2010 10 05 21 00 302  6.0  6.9 99.00 99.00 99.00 999 1017.7  14.8  19.0  11.6 99.0 99.00
2010 10 05 22 00 285  7.6  9.2 99.00 99.00 99.00 999 1017.9  14.7  18.8  11.4 99.0 99.00
2010 10 05 23 00 286  6.3  7.2 99.00 99.00 99.00 999 1018.4  14.1  18.4  11.5 99.0 99.00
2010 10 06 00 00 283  7.2  8.3 99.00 99.00 99.00 999 1018.6  13.9  19.1  11.7 99.0 99.00
2010 10 06 01 00 277  7.2  8.3 99.00 99.00 99.00 999 1018.4  13.7  19.3  11.7 99.0 99.00
2010 10 06 02 00 296  5.1  6.1 99.00 99.00 99.00 999 1018.1  13.4  19.0  11.7 99.0 99.00
2010 10 06 03 00 284  6.9  7.8 99.00 99.00 99.00 999 1017.8  13.2  19.0  11.5 99.0 99.00
2010 10 06 04 00 265  4.4  5.2 99.00 99.00 99.00 999 1017.6  12.8  19.1  11.3 99.0 99.00
2010 10 06 05 00 282  3.9  4.5 99.00 99.00 99.00 999 1017.3  12.6  19.1  11.2 99.0 99.00
2010 10 06 06 00 273  5.2  6.5 99.00 99.00 99.00 999 1016.9  12.7  19.1  11.3 99.0 99.00
2010 10 06 07 00 256  5.7  6.5 99.00 99.00 99.00 999 1016.6  12.5  18.8  11.5 99.0 99.00
2010 10 06 08 00 270  5.7  7.0 99.00 99.00 99.00 999 1015.9  12.3  19.0  11.3 99.0 99.00
2010 10 06 09 00 251  5.1  6.0 99.00 99.00 99.00 999 1015.9  12.2  19.4  11.3 99.0 99.00
2010 10 06 10 00 251  4.8  5.6 99.00 99.00 99.00 999 1015.9  12.1  19.2  11.4 99.0 99.00
2010 10 06 11 00 255  5.1  6.3 99.00 99.00 99.00 999 1015.8  12.0  19.1  11.2 99.0 99.00
2010 10 06 12 00 271  5.5  6.3 99.00 99.00 99.00 999 1016.0  11.8  18.1  10.6 99.0 99.00
2010 10 06 13 00 266  5.2  5.8 99.00 99.00 99.00 999 1016.1  11.9  18.7  10.6 99.0 99.00
2010 10 06 14 00 249  3.8  4.5 99.00 99.00 99.00 999 1016.5  12.2  18.8  10.7 99.0 99.00
2010 10 06 15 00 243  2.7  3.4 99.00 99.00 99.00 999 1016.0  12.9  18.8  11.2 99.0 99.00
2010 10 06 16 00 251  4.7  5.2 99.00 99.00 99.00 999 1015.6  13.4  18.4  11.1 99.0 99.00
2010 10 06 17 00 244  3.4  4.1 99.00 99.00 99.00 999 1014.7  14.0  18.6  11.3 99.0 99.00
2010 10 06 18 00 268  5.6  6.4 99.00 99.00 99.00 999 1013.0  14.5  19.1  11.0 99.0 99.00
2010 10 06 19 00 272  7.5  8.3 99.00 99.00 99.00 999 1012.0  14.6  19.1  10.8 99.0 99.00
2010 10 06 20 00 264  8.0  9.1 99.00 99.00 99.00 999 1011.8  14.7  19.2  10.9 99.0 99.00
2010 10 06 21 00 275  8.0  8.6 99.00 99.00 99.00 999 1011.8  14.7  19.2  11.2 99.0 99.00
2010 10 06 22 00 240  4.1  5.1 99.00 99.00 99.00 999 1011.1  14.7  19.1  11.3 99.0 99.00
2010 10 06 23 00 270  6.8  7.6 99.00 99.00 99.00 999 1011.5  14.5  19.1  11.7 99.0 99.00
2010 10 07 00 00 260  6.8  7.7 99.00 99.00 99.00 999 1011.5  14.3  18.8  11.9 99.0 99.00
2010 10 07 01 00 246  6.1  6.7 99.00 99.00 99.00 999 1011.5  14.2  19.5  12.1 99.0 99.00
2010 10 07 02 00 248  7.5  8.2 99.00 99.00 99.00 999 1011.1  14.1  19.1  12.1 99.0 99.00
2010 10 07 03 00 246  9.0 10.2 99.00 99.00 99.00 999 1010.5  13.7  19.0  12.5 99.0 99.00
2010 10 07 04 00 261  7.2  8.4 99.00 99.00 99.00 999 1009.9  12.8  19.0  12.8 99.0 99.00
2010 10 07 05 00 263  7.6  8.6 99.00 99.00 99.00 999 1009.8  12.9  18.9  12.8 99.0 99.00
2010 10 07 06 00 265  6.7  8.0 99.00 99.00 99.00 999 1009.5  12.9  19.1  12.9 99.0 99.00
2010 10 07 07 00 275  8.6  9.9 99.00 99.00 99.00 999 1009.4  13.7  19.0  13.6 99.0 99.00
2010 10 07 08 00 257  6.8  7.7 99.00 99.00 99.00 999 1009.4  13.0  18.8  13.0 99.0 99.00
2010 10 07 09 00 239  6.6  7.6 99.00 99.00 99.00 999 1009.5  12.5  19.1  12.4 99.0 99.00
2010 10 07 10 00 247  7.5  8.6 99.00 99.00 99.00 999 1009.7  12.9  19.3  12.8 99.0 99.00
2010 10 07 11 00 247  7.0  7.7 99.00 99.00 99.00 999 1009.8  13.1  19.3  12.6 99.0 99.00
2010 10 07 12 00 254  7.2  7.9 99.00 99.00 99.00 999 1009.8  12.9  19.1  12.1 99.0 99.00
2010 10 07 13 00 267  7.9  9.3 99.00 99.00 99.00 999 1010.4  14.3  18.5  12.3 99.0 99.00
2010 10 07 14 00 257  6.5  7.7 99.00 99.00 99.00 999 1010.5  16.1  19.0  13.3 99.0 99.00
2010 10 07 15 00 267  5.3  8.3 99.00 99.00 99.00 999 1010.2  17.8  19.2  13.5 99.0 99.00
2010 10 07 16 00 282  7.3  7.9 99.00 99.00 99.00 999 1009.9  19.4  19.1  14.5 99.0 99.00
2010 10 07 17 00 288  8.8 10.3 99.00 99.00 99.00 999 1009.8  20.3  19.1  14.8 99.0 99.00
2010 10 07 18 00 292  9.8 11.9 99.00 99.00 99.00 999 1009.0  21.2  19.0  15.1 99.0 99.00
2010 10 07 19 00 282  7.9  8.5 99.00 99.00 99.00 999 1009.0  21.3  19.7  15.9 99.0 99.00
2010 10 07 20 00 300  8.6 10.0 99.00 99.00 99.00 999 1009.0  22.2  19.4  15.2 99.0 99.00
2010 10 07 21 00 288  6.7  8.6 99.00 99.00 99.00 999 1009.4  22.1  19.6  15.6 99.0 99.00
2010 10 07 22 00 298  7.3  8.5 99.00 99.00 99.00 999 1010.4  21.7  19.6  14.7 99.0 99.00
2010 10 07 23 00 298  4.4  4.9 99.00 99.00 99.00 999 1011.2  20.8  19.5  14.6 99.0 99.00
2010 10 08 00 00 305  6.4  7.4 99.00 99.00 99.00 999 1012.5  19.8  19.1  14.1 99.0 99.00
2010 10 08 01 00 293  6.0  7.7 99.00 99.00 99.00 999 1013.0  19.3  19.2  14.4 99.0 99.00
2010 10 08 02 00 292  5.7  6.2 99.00 99.00 99.00 999 1013.4  18.9  19.2  14.4 99.0 99.00
2010 10 08 03 00 296  4.8  5.4 99.00 99.00 99.00 999 1014.5  17.9  19.4  14.2 99.0 99.00
2010 10 08 04 00 294  5.6  6.6 99.00 99.00 99.00 999 1015.1  17.1  18.8  14.4 99.0 99.00
2010 10 08 05 00 304  5.7  6.4 99.00 99.00 99.00 999 1015.7  16.7  19.0  13.1 99.0 99.00
2010 10 08 06 00 312  4.8  5.9 99.00 99.00 99.00 999 1016.7  16.2  19.0  12.8 99.0 99.00
2010 10 08 07 00 293  4.3  4.9 99.00 99.00 99.00 999 1017.0  16.0  19.0  11.8 99.0 99.00
2010 10 08 08 00 298  4.4  4.9 99.00 99.00 99.00 999 1017.0  15.0  19.1  12.7 99.0 99.00
2010 10 08 09 00 278  5.2  5.7 99.00 99.00 99.00 999 1017.3  14.7  18.9  12.3 99.0 99.00
2010 10 08 10 00 291  5.8  6.3 99.00 99.00 99.00 999 1017.4  14.5  18.8  11.6 99.0 99.00
2010 10 08 11 00 295  5.9  6.4 99.00 99.00 99.00 999 1017.7  14.4  18.8  11.6 99.0 99.00
2010 10 08 12 00 289  6.2  6.9 99.00 99.00 99.00 999 1018.2  14.7  18.7  11.4 99.0 99.00
2010 10 08 13 00 304  6.6  7.4 99.00 99.00 99.00 999 1018.5  15.5  17.6  11.3 99.0 99.00
2010 10 08 14 00 290  5.6  6.4 99.00 99.00 99.00 999 1019.0  16.9  18.3  12.1 99.0 99.00
2010 10 08 15 00 295  4.1  4.4 99.00 99.00 99.00 999 1018.7  17.8  18.5  12.3 99.0 99.00
2010 10 08 16 00 290  2.5  2.8 99.00 99.00 99.00 999 1018.2  18.9  18.3  13.0 99.0 99.00
2010 10 08 17 00 167  2.1  2.3 99.00 99.00 99.00 999 1017.5  19.2  18.4  13.3 99.0 99.00
2010 10 08 18 00 168  5.1  5.7 99.00 99.00 99.00 999 1016.3  18.8  18.6  14.9 99.0 99.00
2010 10 08 19 00 173  5.3  5.7 99.00 99.00 99.00 999 1015.5  19.1  18.9  16.6 99.0 99.00
2010 10 08 20 00 166  6.5  7.4 99.00 99.00 99.00 999 1014.9  19.4  18.9  16.9 99.0 99.00
2010 10 08 21 00 173  6.2  6.7 99.00 99.00 99.00 999 1014.5  20.0  18.9  17.5 99.0 99.00
2010 10 08 22 00 230  4.4  4.8 99.00 99.00 99.00 999 1014.4  22.6  18.9  15.4 99.0 99.00
2010 10 08 23 00 220  4.4  4.7 99.00 99.00 99.00 999 1014.5  22.2  18.9  15.1 99.0 99.00
2010 10 09 00 00 213  4.4  4.5 99.00 99.00 99.00 999 1014.6  20.6  18.9  15.5 99.0 99.00
2010 10 09 01 00 220  4.0  4.5 99.00 99.00 99.00 999 1014.6  19.6  18.9  15.4 99.0 99.00
2010 10 09 02 00 240  2.9  3.4 99.00 99.00 99.00 999 1014.7  18.2  19.0  15.7 99.0 99.00
2010 10 09 03 00 266  3.4  3.8 99.00 99.00 99.00 999 1014.8  18.7  19.0  14.7 99.0 99.00
2010 10 09 04 00 259  3.8  4.1 99.00 99.00 99.00 999 1014.7  17.8  18.8  14.4 99.0 99.00
2010 10 09 05 00 275  4.6  5.0 99.00 99.00 99.00 999 1014.5  17.7  18.9  15.2 99.0 99.00
2010 10 09 06 00 272  4.1  4.4 99.00 99.00 99.00 999 1014.7  17.0  18.9  14.1 99.0 99.00
2010 10 09 07 00 242  3.2  3.6 99.00 99.00 99.00 999 1014.6  16.8  18.7  14.1 99.0 99.00
2010 10 09 08 00 263  3.5  3.7 99.00 99.00 99.00 999 1014.3  16.3  18.8  15.1 99.0 99.00
2010 10 09 09 00 268  4.4  4.6 99.00 99.00 99.00 999 1014.4  16.5  18.8  14.0 99.0 99.00
2010 10 09 10 00 269  4.6  5.0 99.00 99.00 99.00 999 1014.7  16.7  19.0  13.8 99.0 99.00
2010 10 09 11 00 270  6.0  6.5 99.00 99.00 99.00 999 1014.9  16.2  18.6  13.5 99.0 99.00
2010 10 09 12 00 267  6.5  6.8 99.00 99.00 99.00 999 1015.0  17.1  18.7  13.4 99.0 99.00
2010 10 09 13 00 267  6.2  6.7 99.00 99.00 99.00 999 1015.6  18.0  18.7  13.5 99.0 99.00
2010 10 09 14 00 281  5.2  5.7 99.00 99.00 99.00 999 1015.8  18.6  18.6  14.8 99.0 99.00
2010 10 09 15 00 285  6.2  7.1 99.00 99.00 99.00 999 1015.6  20.5  19.1  14.9 99.0 99.00
2010 10 09 16 00 272  5.3  5.6 99.00 99.00 99.00 999 1015.4  21.8  19.1  15.1 99.0 99.00
2010 10 09 17 00 281  6.3  6.9 99.00 99.00 99.00 999 1014.8  22.9  19.2  14.7 99.0 99.00
2010 10 09 18 00 262  3.4  3.9 99.00 99.00 99.00 999 1014.2  23.2  19.2  15.8 99.0 99.00
2010 10 09 19 00 286  4.6  5.0 99.00 99.00 99.00 999 1013.6  24.9  19.2  15.2 99.0 99.00
2010 10 09 20 00 289  4.3  4.8 99.00 99.00 99.00 999 1013.4  25.5  19.5  15.3 99.0 99.00
2010 10 09 21 00 293  5.5  6.6 99.00 99.00 99.00 999 1013.4  25.2  19.4  16.0 99.0 99.00
2010 10 09 22 00 295  3.7  3.9 99.00 99.00 99.00 999 1013.6  25.0  19.4  15.9 99.0 99.00
2010 10 09 23 00 305  2.2  2.4 99.00 99.00 99.00 999 1013.9  24.7  19.5  15.5 99.0 99.00
2010 10 10 00 00  56  3.4  3.9 99.00 99.00 99.00 999 1014.5  21.4  19.2  17.0 99.0 99.00
2010 10 10 01 00  50  2.3  2.4 99.00 99.00 99.00 999 1015.2  20.6  19.3  17.0 99.0 99.00
2010 10 10 02 00  27  0.8  1.2 99.00 99.00 99.00 999 1015.9  20.1  19.3  17.4 99.0 99.00
2010 10 10 03 00  24  0.4  0.5 99.00 99.00 99.00 999 1016.2  19.8  19.4  16.3 99.0 99.00
2010 10 10 04 00   8  1.8  1.8 99.00 99.00 99.00 999 1016.4  18.9  19.4  17.9 99.0 99.00
2010 10 10 05 00  37  7.7  8.9 99.00 99.00 99.00 999 1016.3  18.6  19.2  14.3 99.0 99.00
2010 10 10 06 00  41  6.3  7.2 99.00 99.00 99.00 999 1016.5  17.6  19.0  12.8 99.0 99.00
2010 10 10 07 00  47  5.2  5.7 99.00 99.00 99.00 999 1016.8  16.8  18.9  12.2 99.0 99.00
2010 10 10 08 00  44  6.0  6.7 99.00 99.00 99.00 999 1016.4  16.5  18.4  11.3 99.0 99.00
2010 10 10 09 00  48  4.5  4.8 99.00 99.00 99.00 999 1016.7  15.8  18.4  11.3 99.0 99.00
2010 10 10 10 00  43  5.3  5.9 99.00 99.00 99.00 999 1016.9  15.3  18.9  10.8 99.0 99.00
2010 10 10 11 00  46  4.4  4.8 99.00 99.00 99.00 999 1016.9  15.1  19.1  10.2 99.0 99.00
2010 10 10 12 00  34  4.0  4.4 99.00 99.00 99.00 999 1017.0  14.9  19.0  10.1 99.0 99.00
2010 10 10 13 00  47  2.6  2.8 99.00 99.00 99.00 999 1017.2  14.8  18.9  10.4 99.0 99.00
2010 10 10 14 00  36  1.3  1.8 99.00 99.00 99.00 999 1017.0  15.0  19.0   9.7 99.0 99.00
2010 10 10 15 00  42  0.1  0.2 99.00 99.00 99.00 999 1016.3  16.4  18.8   9.3 99.0 99.00
2010 10 10 16 00 187  0.3  0.5 99.00 99.00 99.00 999 1015.3  16.4  18.8   9.5 99.0 99.00
2010 10 10 17 00 153  2.7  3.2 99.00 99.00 99.00 999 1014.4  16.6  19.0  10.4 99.0 99.00
2010 10 10 18 00 148  3.9  4.4 99.00 99.00 99.00 999 1012.7  17.2  19.1  13.9 99.0 99.00
2010 10 10 19 00 159  3.4  3.8 99.00 99.00 99.00 999 1011.8  18.0  19.2  15.0 99.0 99.00
2010 10 10 20 00 176  3.6  3.9 99.00 99.00 99.00 999 1011.1  18.9  19.2  16.4 99.0 99.00
2010 10 10 21 00 179  4.8  5.2 99.00 99.00 99.00 999 1010.3  19.1  19.1  17.9 99.0 99.00
2010 10 10 22 00 190  4.4  4.6 99.00 99.00 99.00 999 1009.8  19.6  19.1  19.6 99.0 99.00
2010 10 10 23 00 182  5.6  5.8 99.00 99.00 99.00 999 1009.5  20.6  19.1  20.6 99.0 99.00
2010 10 11 00 00 180  6.0  6.5 99.00 99.00 99.00 999 1009.8  20.0  19.1  20.0 99.0 99.00
2010 10 11 01 00 190  6.5  6.7 99.00 99.00 99.00 999 1009.8  20.4  19.1  20.4 99.0 99.00
2010 10 11 02 00 191  3.9  4.0 99.00 99.00 99.00 999 1009.8  19.9  19.0  19.9 99.0 99.00
2010 10 11 03 00 233  2.2  3.1 99.00 99.00 99.00 999 1009.9  20.3  19.0  19.5 99.0 99.00
2010 10 11 04 00 256  2.6  3.0 99.00 99.00 99.00 999 1009.7  21.2  19.2  19.4 99.0 99.00
2010 10 11 05 00 253  2.3  2.8 99.00 99.00 99.00 999 1009.4  20.9  19.2  19.2 99.0 99.00
2010 10 11 06 00 206  4.7  5.4 99.00 99.00 99.00 999 1009.5  20.3  19.1  18.6 99.0 99.00
2010 10 11 07 00 217  4.2  4.4 99.00 99.00 99.00 999 1009.5  20.1  19.2  18.3 99.0 99.00
2010 10 11 08 00 214  2.2  2.5 99.00 99.00 99.00 999 1009.8  20.1  19.0  17.9 99.0 99.00
2010 10 11 09 00 235  2.9  3.4 99.00 99.00 99.00 999 1010.3  21.1  19.0  17.0 99.0 99.00
2010 10 11 10 00 190  0.8  1.0 99.00 99.00 99.00 999 1010.8  19.5  19.4  18.2 99.0 99.00
2010 10 11 11 00 214  1.7  1.8 99.00 99.00 99.00 999 1011.0  19.5  19.1  17.2 99.0 99.00
2010 10 11 12 00 220  2.8  3.1 99.00 99.00 99.00 999 1011.2  18.9  19.2  18.3 99.0 99.00
2010 10 11 13 00 221  3.3  3.5 99.00 99.00 99.00 999 1011.5  18.6  19.2  18.5 99.0 99.00
2010 10 11 14 00 181  1.3  1.6 99.00 99.00 99.00 999 1011.8  19.6  19.1  18.8 99.0 99.00
2010 10 11 15 00 139  1.4  1.4 99.00 99.00 99.00 999 1011.6  20.2  19.3  19.1 99.0 99.00
2010 10 11 16 00 155  3.1  3.3 99.00 99.00 99.00 999 1011.5  20.2  19.4  20.0 99.0 99.00
2010 10 11 17 00 160  3.4  3.7 99.00 99.00 99.00 999 1011.0  20.9  19.6  19.7 99.0 99.00
2010 10 11 18 00 165  4.8  5.0 99.00 99.00 99.00 999 1010.1  22.5  19.6  18.8 99.0 99.00
2010 10 11 19 00 168  3.7  3.8 99.00 99.00 99.00 999 1009.3  22.3  19.8  20.1 99.0 99.00
2010 10 11 20 00 183  2.9  3.2 99.00 99.00 99.00 999 1009.2  23.1  20.0  20.4 99.0 99.00
2010 10 11 21 00 187  4.7  4.8 99.00 99.00 99.00 999 1009.0  23.2  19.5  19.3 99.0 99.00
2010 10 11 22 00 180  4.1  4.2 99.00 99.00 99.00 999 1009.0  21.6  19.7  21.5 99.0 99.00
2010 10 11 23 00 175  5.0  5.3 99.00 99.00 99.00 999 1008.9  21.2  19.8  21.2 99.0 99.00
2010 10 12 00 00 179  5.4  5.8 99.00 99.00 99.00 999 1008.9  21.0  19.8  21.0 99.0 99.00
2010 10 12 01 00 172  4.7  5.0 99.00 99.00 99.00 999 1009.1  20.9  19.7  20.9 99.0 99.00
2010 10 12 02 00 156  4.6  5.0 99.00 99.00 99.00 999 1008.7  20.6  19.7  20.6 99.0 99.00
2010 10 12 03 00  31  2.3  2.7 99.00 99.00 99.00 999 1009.5  22.3  19.6  19.0 99.0 99.00
2010 10 12 04 00 140  5.1  5.4 99.00 99.00 99.00 999 1008.9  22.4  19.6  20.6 99.0 99.00
2010 10 12 05 00 205  4.4  4.5 99.00 99.00 99.00 999 1008.6  20.2  19.7  20.2 99.0 99.00
2010 10 12 06 00 207  3.0  3.4 99.00 99.00 99.00 999 1008.4  19.8  19.6  19.8 99.0 99.00
2010 10 12 07 00  45  1.2  1.3 99.00 99.00 99.00 999 1008.9  20.1  19.7  20.1 99.0 99.00
2010 10 12 08 00 329  1.8  2.2 99.00 99.00 99.00 999 1009.2  19.5  19.6  19.5 99.0 99.00
2010 10 12 09 00  42  6.0  6.5 99.00 99.00 99.00 999 1009.7  19.5  19.3  19.2 99.0 99.00
2010 10 12 10 00  70  4.7  5.0 99.00 99.00 99.00 999 1009.9  19.3  19.4  18.0 99.0 99.00
2010 10 12 11 00  78  3.6  4.1 99.00 99.00 99.00 999 1009.9  18.8  19.4  17.7 99.0 99.00
2010 10 12 12 00 126  4.8  5.3 99.00 99.00 99.00 999 1009.5  18.3  19.4  18.3 99.0 99.00
2010 10 12 13 00 159  4.7  5.1 99.00 99.00 99.00 999 1010.1  18.4  19.4  18.3 99.0 99.00
2010 10 12 14 00 174  3.4  3.8 99.00 99.00 99.00 999 1010.3  19.1  19.5  19.0 99.0 99.00
2010 10 12 15 00 174  1.5  1.8 99.00 99.00 99.00 999 1010.4  19.6  19.6  19.0 99.0 99.00
2010 10 12 16 00 203  2.6  2.8 99.00 99.00 99.00 999 1010.3  19.5  20.1  19.0 99.0 99.00
2010 10 12 17 00 180  3.4  3.8 99.00 99.00 99.00 999 1009.7  19.9  19.9  19.8 99.0 99.00
2010 10 12 18 00 176  3.7  3.9 99.00 99.00 99.00 999 1008.7  20.4  19.9  20.4 99.0 99.00
2010 10 12 19 00 168  4.0  4.3 99.00 99.00 99.00 999 1008.5  21.0  19.7  20.9 99.0 99.00
2010 10 12 20 00 168  4.4  4.7 99.00 99.00 99.00 999 1008.8  21.4  19.6  20.8 99.0 99.00
2010 10 12 21 00 147  3.4  3.7 99.00 99.00 99.00 999 1008.7  21.7  19.9  20.6 99.0 99.00
2010 10 12 22 00 185  2.3  2.4 99.00 99.00 99.00 999 1009.3  21.4  19.8  21.4 99.0 99.00
2010 10 12 23 00 295  2.1  2.9 99.00 99.00 99.00 999 1010.2  21.1  19.6  21.1 99.0 99.00
2010 10 13 00 00   2  3.7  3.8 99.00 99.00 99.00 999 1010.7  21.5  20.1  19.8 99.0 99.00
2010 10 13 01 00 352  2.4  2.6 99.00 99.00 99.00 999 1011.3  20.8  19.8  19.9 99.0 99.00
2010 10 13 02 00 340  3.9  4.1 99.00 99.00 99.00 999 1011.7  20.3  19.6  19.3 99.0 99.00
2010 10 13 03 00 341  5.0  5.3 99.00 99.00 99.00 999 1012.0  20.3  19.5  15.4 99.0 99.00
2010 10 13 04 00   2  9.0  9.7 99.00 99.00 99.00 999 1012.5  19.0  19.5  16.6 99.0 99.00
2010 10 13 05 00  23  8.9  9.9 99.00 99.00 99.00 999 1013.5  17.7  19.7  15.5 99.0 99.00
2010 10 13 06 00  28 10.3 11.5 99.00 99.00 99.00 999 1014.0  16.9  19.8  13.8 99.0 99.00
2010 10 13 07 00  34  9.9 10.7 99.00 99.00 99.00 999 1014.8  15.7  19.6  12.7 99.0 99.00
2010 10 13 08 00  29 10.9 12.2 99.00 99.00 99.00 999 1014.7  14.9  19.2  11.0 99.0 99.00
2010 10 13 09 00  21 10.0 10.8 99.00 99.00 99.00 999 1015.2  14.5  19.1  10.7 99.0 99.00
2010 10 13 10 00  22  9.1 10.3 99.00 99.00 99.00 999 1015.8  13.9  19.2  10.3 99.0 99.00
2010 10 13 11 00   9  8.6  9.8 99.00 99.00 99.00 999 1016.3  13.7  19.0  11.3 99.0 99.00
